f_0,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,f_39,f_40,f_41,f_42,f_43,f_44,f_45,f_46,f_47,f_48,f_49,f_50,f_51,f_52,f_53,f_54,f_55,f_56,f_57,f_58,f_59,f_60,f_61,f_62,f_63,f_64,f_65,f_66,f_67,f_68,f_69,f_70,f_71,f_72,f_73,f_74,f_75,f_76,f_77,f_78,f_79,f_80,f_81,f_82,f_83,f_84,f_85,f_86,f_87,f_88,f_89,f_90,f_91,f_92,f_93,f_94,f_95,f_96,f_97,f_98,f_99,f_100,f_101,f_102,f_103,f_104,f_105,f_106,f_107,f_108,f_109,f_110,f_111,f_112,f_113,f_114,f_115,f_116,f_117,f_118,f_119,emotion_label
-583.81555,6.068488,-33.69346,-5.362487,-30.202019,-19.531017,-27.572016,-17.085606,-7.979844,-6.473193,0.052057475,15.577612,20.0474,1.9923455,-1.6925573,-6.4123793,-2.556518,3.7416801,-5.0714474,-2.9067948,0.0,-6.3367063e-09,0.0,1.26734125e-08,-1.26734125e-08,-1.26734125e-08,0.0,6.3367063e-09,0.0,-1.901012e-08,-1.26734125e-08,0.0,-1.26734125e-08,6.3367063e-09,1.26734125e-08,-6.3367063e-09,3.1683531e-09,-9.50506e-09,-1.26734125e-08,3.1683531e-09,-2.5346825e-08,1.0297148e-08,-1.26734125e-08,4.75253e-09,3.9604413e-09,-1.425759e-08,-1.7425943e-08,-1.5841766e-09,4.75253e-09,-2.970331e-09,5.544618e-09,6.3367063e-09,-6.3367063e-09,-9.50506e-09,-8.712972e-09,0.0,7.128795e-09,-2.376265e-09,5.940662e-09,-7.128795e-09,147.03917,32.86428,44.500885,27.515064,32.472775,21.52424,25.207655,20.981989,14.988101,14.455239,20.13783,23.665716,28.548136,18.484222,18.076479,17.401812,14.680123,13.384923,14.607699,12.104814,13.704988,5.265497,5.854941,3.5757139,3.5560083,2.3645625,3.154891,2.1557796,1.7417527,1.8258786,2.6413364,3.2230632,3.484052,2.8780768,3.2055447,2.9973252,2.5054572,2.5080252,2.227313,2.064214,5.3839006,2.7201982,2.461873,1.5561274,1.400825,1.2388095,1.4841924,1.190573,0.93023294,0.9103483,1.2389838,1.518621,1.7434694,1.471361,1.5440528,1.573144,1.41657,1.3443006,1.316587,1.3329003,sad
-600.8898,12.248545,-29.072868,1.3187047,-26.763311,-15.839173,-23.113209,-17.571218,-11.996771,-11.769349,-10.719592,2.987594,12.845382,10.707571,11.170486,2.419676,-3.2859385,1.1526364,-3.4227023,-1.6451881,-0.0027003493,-0.0037363376,-0.0034983119,-0.003130067,-0.0026702373,-0.0021657152,-0.0016652104,-0.0012133652,-0.0008452596,-0.00058257143,-0.00043146475,-0.00038335807,-0.00041692995,-0.0005025642,-0.00060694397,-0.00069858704,-0.00075219874,-0.0007519366,-0.0006929212,-0.00058099045,0.002148565,0.0029812872,0.0028159658,0.0025617024,0.002247203,0.0019067213,0.0015750835,0.0012829027,0.0010524667,0.0008949616,0.0008094168,0.0007835837,0.00079651765,0.00082236587,0.00083484483,0.000811578,0.00073783856,0.00060879096,0.00043010316,0.00021689912,153.52629,41.644768,43.646557,28.265036,30.721867,20.43758,22.067451,19.818462,14.948392,13.785124,13.283506,17.440594,23.494034,21.371956,19.79876,21.042915,16.918385,12.728107,10.03844,11.307463,14.151227,6.0183244,6.4708157,3.8821483,3.6947289,2.4986322,2.8981473,2.0803275,1.7933502,1.517518,1.6170238,2.4513211,3.1379645,2.8421187,2.655029,3.052689,3.039714,2.163126,1.4045732,1.8536155,5.4555416,3.1915522,2.6100707,1.8447065,1.496458,1.2533001,1.4189247,1.0976131,0.9629358,0.9362755,0.93158114,1.3152493,1.7053032,1.7008325,1.336354,1.8405178,1.8511378,1.2296762,1.0853933,1.1674259,sad
-691.8942,43.179688,-8.74385,4.3853464,-15.760701,-4.352473,-16.28742,-10.035613,-8.171478,-5.1011333,-12.8242655,-3.4055712,-8.801265,-9.859349,-4.50711,-2.5283256,-4.998528,1.4166294,-1.7013012,0.29690763,0.0032874325,0.004560255,0.004302947,0.0039016036,0.0033935923,0.0028238613,0.002239354,0.0016825128,0.0011865641,0.0007718552,0.00044399718,0.00019495987,5.7537295e-06,-0.00014928647,-0.00029715706,-0.00046106827,-0.0006559125,-0.00088539,-0.0011410286,-0.0014034315,-0.0015040427,-0.002076279,-0.0019282027,-0.0016939252,-0.0013902306,-0.0010375152,-0.00065716874,-0.00026906686,0.00011036642,0.0004692331,0.00080041,0.0011008376,0.0013700894,0.0016086046,0.0018159569,0.0019895274,0.002123828,0.0022108136,0.0022407766,0.002204173,169.2372,57.884903,30.280972,21.741518,23.383863,18.988195,19.983015,14.959013,13.703551,13.061821,14.136915,9.104774,12.29137,12.030389,9.326745,9.244047,13.302546,14.422468,11.730618,12.778697,16.420965,6.598148,5.189778,2.9371915,3.4199421,1.9967675,2.5446482,1.9097544,1.924744,2.0428612,1.685998,1.2324355,1.5516534,1.3746716,1.4866581,1.6098268,1.8868345,1.7250007,1.5609862,1.6463702,7.371216,3.2458386,2.4326305,1.587127,1.607777,1.1227455,1.4826338,1.1252475,0.9759221,1.026659,0.9842876,0.8040743,0.8408918,0.7339456,0.9716392,0.86901367,1.0430411,0.93471044,0.9889577,0.86697906,angry
-671.72217,33.18024,-10.327158,2.7040434,-17.54523,-2.0328739,-14.977513,-10.039194,-6.4298,-4.2398725,-9.837774,-2.096325,-1.5073035,-5.7364063,-0.30858502,-3.689099,-4.642881,0.26726463,-2.0662956,0.24529135,0.0025192718,0.003521821,0.0033997365,0.0032006428,0.0029307173,0.0025985867,0.0022152176,0.001793497,0.0013479379,0.00089407444,0.00044773426,2.4386814e-05,-0.0003618196,-0.00069888803,-0.000977608,-0.0011921847,-0.0013404415,-0.0014240275,-0.0014478423,-0.0014197929,0.0011190623,0.0015597423,0.001492098,0.0013836817,0.0012406526,0.0010708099,0.0008828838,0.0006859742,0.00048873905,0.0002988882,0.00012267864,-3.516476e-05,-0.00017167088,-0.00028533555,-0.00037600036,-0.00044442253,-0.00049208483,-0.0005207741,-0.0005324869,-0.00052926864,165.47247,51.696674,32.92361,19.152044,25.984316,15.754793,20.738138,16.180172,13.426069,12.727195,12.494553,9.846762,15.37556,16.124428,10.945349,11.634548,12.964047,12.8043,12.479252,15.418267,16.757948,5.7433457,5.4040575,3.0542934,3.612417,2.093406,2.2480319,2.0470872,1.849541,1.9997587,1.4556365,1.4561377,2.0965767,2.056481,1.5469822,1.8763187,1.7219691,1.8766923,1.7675562,2.0311806,7.716791,3.124979,2.4542792,1.4862454,1.7018155,1.312371,1.4407876,1.1094501,0.96928906,1.0774865,0.9504328,0.87293714,0.8671985,0.8143843,1.1466666,1.0811495,0.9479361,1.0420773,1.2530537,1.1629778,angry
-687.01227,30.799051,-11.35984,1.8801614,-17.203758,-4.994921,-17.896498,-11.270312,-9.429281,-5.557728,-12.18467,-7.273211,-7.5152736,-6.448582,1.0568452,1.294363,-0.13932009,0.2877907,-3.553491,-0.28875726,-0.0018737895,-0.0024827977,-0.001986564,-0.0012109256,-0.00030469024,0.0005039899,0.0010124504,0.0011413643,0.0009367743,0.0004925934,-0.00010502457,-0.0007585671,-0.0013203415,-0.001620958,-0.0015605914,-0.001167234,-0.0005592619,0.0001368982,0.00082172273,0.0013982857,-0.0014859735,-0.0018800802,-0.0016557461,-0.0020850457,-0.0030053034,-0.0035197395,-0.0031068337,-0.002209718,-0.0015136785,-0.0009799459,-9.758528e-06,0.0015402546,0.0029860288,0.0036341795,0.0036202755,0.0035903105,0.0037279916,0.0035482887,0.0027248168,0.0017009736,181.66129,54.315712,31.847996,18.790926,29.006311,14.749056,21.843,15.542127,15.238074,10.517004,14.797426,11.598303,10.579191,11.714601,13.911939,16.644794,14.730335,11.279156,11.228646,11.162089,15.760425,5.511856,5.6584296,3.0215337,3.9517026,1.9793624,2.7552617,1.9281654,1.5985878,1.4387172,1.5062771,1.2207655,1.299537,1.4986742,1.8220145,2.2474425,1.7724341,1.5976397,1.8830857,1.9035754,6.5749297,3.019381,2.5936768,1.4062116,1.7161453,1.0922974,1.4854031,1.2503681,0.9132987,1.0535473,0.9304034,0.8200369,0.91751397,0.99944025,1.1217436,1.0393025,0.9355599,1.349558,1.2358043,1.1874956,angry
-701.3001,42.481197,-9.582842,2.8700933,-17.656555,-4.6082673,-19.23443,-11.536167,-6.6772437,-4.0340867,-12.531459,-4.0782495,-6.506615,-8.307561,-6.1489267,-5.8969126,-7.7173824,0.21231261,-5.839913,0.7820238,0.0086079845,0.011898154,0.011359742,0.01104217,0.010950602,0.010449859,0.008852227,0.0061310013,0.0030017644,0.00032629602,-0.0014872187,-0.0025056957,-0.0028562704,-0.0024842012,-0.001377832,0.00010127958,0.0013055691,0.0018082615,0.0017814097,0.0018016619,-0.009775016,-0.012800065,-0.010540946,-0.0087216,-0.008354025,-0.008987178,-0.00933007,-0.008556161,-0.006969123,-0.0055030114,-0.0047465074,-0.0045256773,-0.0043182205,-0.0038674274,-0.0032987883,-0.002757855,-0.002150934,-0.0013490401,-0.00055397267,-0.0002764103,186.83823,61.993755,36.374287,23.101227,29.328169,12.800229,20.616714,15.500787,14.177753,9.945933,13.412657,9.2888365,10.329271,9.774206,9.673481,9.681537,14.509635,13.882207,11.466733,17.99352,15.2707405,6.8490114,5.9292564,3.3338299,3.712404,1.7927547,2.5215065,1.7954122,1.8704165,1.6415439,1.6080288,1.298834,1.5536371,1.2448286,1.3002572,1.300126,1.996668,2.1084352,1.4525201,2.5686722,7.3299966,3.1605487,2.5002508,1.5547701,1.525373,1.1384567,1.5050111,0.9043185,0.94193023,0.9512476,0.83787996,0.7635494,0.8363937,0.7598314,0.8560782,0.72192526,1.0496882,0.9973171,0.76045954,1.0876448,angry
-533.79395,15.193919,-18.57557,-1.6853664,-22.86898,2.0825248,-17.890327,-5.5996814,-8.914577,-5.6684484,-9.17082,-0.90223265,2.3267837,-1.0799567,4.582187,1.1413441,3.1855757,0.8340201,0.082615644,7.210042,0.058774117,0.034428075,-0.016401932,-0.009806203,0.0036422787,0.008325243,-0.022444043,-0.04504898,-0.0023371421,0.023222318,0.009059754,0.005976319,0.0025534313,0.013392211,0.022354081,-0.008774423,-0.017631924,0.007950539,0.013245846,0.007292494,-0.010020424,-0.0068214866,-0.0033139929,-0.0032512182,0.006510174,0.009917503,0.0085516265,0.0026952801,-0.009234512,-0.007157996,-0.0047036232,-0.012891905,-0.009173134,-0.0005496285,0.0056559946,0.012274644,0.0055936323,-0.0005520016,0.0038069824,0.0009963504,162.44954,35.541924,35.292736,29.049887,29.530632,16.54369,23.245333,16.209015,13.599007,14.8230295,19.196402,21.372566,17.636585,18.536076,18.261986,16.202711,16.057224,11.782788,13.429791,15.990349,16.494385,6.248029,5.4745746,3.7612717,3.8651204,2.3055656,3.0781868,2.399646,2.1430836,2.3173034,2.3683913,2.7712886,2.430689,3.1958961,3.1669073,2.5828059,2.5931726,2.4096937,2.2503266,2.4148626,7.4227552,3.072019,2.5071516,1.5328178,1.7126542,1.353944,1.6299456,1.3241407,1.0975034,1.2167548,1.2297854,1.3634264,1.2912173,1.6252762,1.7376441,1.5840851,1.4488113,1.3109462,1.2660261,1.3954366,angry
-553.0893,23.423841,-16.394129,-1.6153837,-23.865501,-0.3839758,-21.487495,-9.184346,-7.509343,-4.16411,-7.2010145,1.0163296,1.2021142,-5.620538,0.88727903,-5.1976495,-2.2003682,-1.0102861,-2.6618545,1.2885158,-0.017004374,-0.01928588,-0.009848452,-0.0040091984,-0.0036572206,-0.0043486184,-0.0032979515,-0.0023991088,-0.0028274953,-0.0014963752,0.0040920265,0.010414973,0.011368119,0.006340179,0.0012013286,0.00073081156,0.0032476538,0.004358913,0.003403288,0.0032757414,0.00022619507,-0.001071537,-0.0028247833,-0.0016229303,0.0011900493,0.0013765655,-0.0016608507,-0.0036889343,-0.0017397633,0.0016748453,0.0023927721,0.0004934591,-0.0004080142,0.0011459996,0.0025592193,0.0015456106,-0.0002856722,-4.473685e-05,0.0018392417,0.0021285012,169.57452,44.367645,34.51113,25.268646,29.464142,18.324553,23.141495,16.140526,15.288471,15.293524,17.575481,17.326368,16.055021,19.350597,14.207553,12.914746,11.936873,13.022951,12.705513,13.979048,15.289553,7.3872786,5.736839,3.4497583,3.972434,2.2165465,2.6407294,2.2074742,2.6153908,2.9526045,2.3807259,2.3960736,2.6298473,2.7569222,2.3850543,2.0246294,1.6269379,2.03135,2.1804128,2.2470815,6.571497,3.7856944,2.4152021,1.7822717,1.7918435,1.2545645,1.222531,1.2850097,1.2219881,1.3455248,1.2857482,1.2651739,1.3844081,1.4260024,1.4623603,1.3737942,1.2592269,1.1499968,1.4042684,1.1885476,angry
-525.0703,13.970682,-18.511051,0.14006332,-24.716888,-4.8448806,-23.020092,-8.56938,-7.180548,-4.681202,-12.924595,-4.5062966,-7.110711,-8.522664,-1.4174048,-0.55124277,4.2190995,2.6257837,1.6482202,5.4209404,0.003422227,0.010690391,0.005738984,7.6002456e-05,-0.0021269543,-0.008028759,-0.0045429748,-0.00563382,-0.0032810736,0.0031062535,0.0056232503,0.0087595,0.010016502,0.0069465255,0.0065744533,0.003379467,-0.0023185145,-0.00018963545,-0.0022488178,-0.0011969531,-0.00020508116,-0.00026297648,0.0023373845,0.00025724494,0.000334087,0.001000539,-0.0010537626,0.0024785793,-0.0018311236,-0.003913377,-0.00038185468,-0.0021328242,-0.0019917097,0.00021457514,-0.0013526025,0.0019830274,0.0045510735,0.00019652661,0.001387113,-0.0008559368,161.89586,36.453754,33.847992,21.9736,33.728043,17.650778,25.62062,15.309191,12.329768,11.260064,15.109917,13.840564,13.759031,15.270454,13.619658,17.252758,18.926384,15.617666,15.510193,14.480374,15.288725,5.625619,5.745855,2.991667,4.5548854,2.4417906,3.3405416,2.2497344,1.556867,1.9378041,2.0193076,1.9447097,2.1223483,1.7933942,1.8819054,2.5043125,2.737417,2.6615045,2.3822463,2.331183,6.1937685,3.1161573,2.7804627,1.4041405,1.9684743,1.3289132,1.5802711,1.1469439,0.9174999,1.1413527,1.0859592,1.0562143,1.2098494,0.9392866,1.0584195,1.1329477,1.1897167,1.2853272,1.1906048,1.2928767,angry
-571.76715,13.692594,-20.966423,-11.396128,-28.155897,-3.800482,-25.69087,-8.854967,-12.904116,-5.113611,-9.738856,-1.1788287,-3.9794836,-3.8908749,-0.6290181,-2.23854,3.2578373,0.9535285,4.081998,4.5777225,-0.011551663,-0.011692334,-0.0032322651,0.00069961994,-0.00023087156,-0.00048501152,0.0027593188,0.006833168,0.0074316007,0.0043486026,0.0025759346,0.00512183,0.007532852,0.0047520967,-0.00064481376,-0.0032629983,-0.0029959537,-0.002531839,-0.001975019,-0.0003653555,0.0022716078,0.0023284988,0.0011302467,0.0015454958,0.0030109114,0.0031238073,-8.680654e-05,-0.00546618,-0.007860342,-0.0038774065,0.0018208937,0.0021635948,-0.001829686,-0.0037933236,-0.0026329712,-0.0020761965,-0.0026231399,-0.0016495212,0.0009275402,0.0024225328,180.25024,40.43127,40.668392,28.62624,35.238773,14.692336,26.755981,14.256706,17.462856,13.408319,18.976778,20.917192,17.67769,16.966679,15.529424,16.953058,16.37061,14.398964,15.288912,15.033752,16.373926,6.09738,6.439806,3.3362904,4.2746596,2.0865743,3.0726817,2.015741,1.9845833,2.2666063,2.6581495,3.077935,2.7568293,3.1392908,3.19856,2.743511,2.5942416,2.7732923,2.9294965,2.612715,6.6287003,3.1029751,2.8472412,1.4679743,1.7447557,1.2555758,1.6103228,0.9987072,1.0273775,1.2720478,1.2316158,1.2972642,1.3004812,1.7633635,1.6947658,1.476912,1.4714837,1.5821723,1.8630261,1.4669886,angry
-704.3369,28.913961,-12.638877,1.5521108,-13.1850395,-2.6776707,-16.962517,-14.847404,-5.972785,-7.357681,-11.688924,-4.8849473,-2.7138615,-6.8376155,-3.3482695,-2.8898757,-0.704116,5.775329,4.6465526,6.4757338,0.0029645648,0.0040282444,0.003551952,0.0028108743,0.0018782758,0.00084436615,-0.00019301608,-0.0011394349,-0.0019138247,-0.0024565605,-0.0027349605,-0.0027455047,-0.0025124692,-0.0020835407,-0.0015230401,-0.00090346544,-0.0002968367,0.00023342525,0.00063908217,0.00089094095,-0.0017998718,-0.0024460494,-0.0021571987,-0.001706818,-0.0011379363,-0.00050397293,0.0001369283,0.00072808086,0.0012200512,0.0015754494,0.0017723035,0.0018054512,0.0016860883,0.0014394922,0.0011014107,0.0007133571,0.00031779057,-4.6644494e-05,-0.00034876124,-0.00056751544,156.62086,48.794094,30.324583,16.924847,20.46849,13.132697,18.26991,16.369818,12.7900095,13.331785,14.426205,12.104308,8.03233,12.287191,10.658088,11.771562,13.327042,15.668471,15.864329,15.973262,12.5160885,6.235293,4.9583497,2.8162794,2.8453412,1.7450184,2.3957832,2.1044729,1.8500601,1.479605,1.7582948,1.6020234,1.2540975,1.6276951,1.5026497,1.592542,1.8600854,2.0140495,2.2179158,2.1969392,6.366349,3.8156698,2.3492537,1.3133506,1.4779817,1.0351312,1.2305256,1.1409943,0.9434994,0.94464463,0.9560844,0.84973,0.95945156,0.995682,1.0176177,0.9681608,1.123109,1.2027228,1.2731472,1.3085953,fearful
-690.26794,26.66996,-15.363083,5.4615283,-16.613398,-5.0671473,-15.475424,-12.145783,-6.7936482,-8.185566,-10.84228,-4.631719,-3.830828,-7.458217,-2.095763,-0.104026616,3.3906002,9.452417,4.5970917,4.9596105,0.00017154732,0.00022314079,0.00016739043,8.455701e-05,-1.1900334e-05,-0.00010644558,-0.00018376448,-0.00023134048,-0.00024151089,-0.0002125965,-0.00014930232,-6.183992e-05,3.5605954e-05,0.00012731711,0.00019842129,0.00023742412,0.00023805739,0.00020010052,0.00012982644,3.8558857e-05,-6.6377e-06,-8.540296e-06,-6.3929447e-06,-3.2253836e-06,4.6356968e-07,4.0586606e-06,7.0028527e-06,8.832774e-06,9.227829e-06,8.1242515e-06,5.7117486e-06,2.3477498e-06,-1.3623919e-06,-4.8560955e-06,-7.5787007e-06,-9.069411e-06,-9.0979265e-06,-7.642464e-06,-4.9560963e-06,-1.4701159e-06,167.46368,47.159832,31.370792,19.716599,23.040436,13.912317,17.890734,15.506145,12.577265,12.07595,13.057882,13.718958,9.150148,13.330475,10.396302,13.096707,16.47603,20.364977,15.490944,12.087443,13.382444,5.923418,4.9204187,2.865235,2.9371018,1.8148705,2.2188342,1.7880234,1.8496743,1.5798962,1.6592151,2.0137646,1.4617879,1.8246325,1.6181934,1.9483895,2.274987,2.630547,2.1091979,2.1072998,6.6316457,3.506454,2.1354938,1.3887707,1.5359598,0.9930242,1.3162758,1.0333359,1.1358435,0.92394614,1.0994865,1.0781302,0.8244486,1.0348653,1.0153619,1.0681031,1.3589832,1.438359,1.3549192,1.2842281,fearful
-691.45764,33.045662,-11.993143,4.6458116,-13.338189,-6.9994736,-18.691614,-14.034594,-6.340152,-9.055614,-11.425712,-7.8496404,-4.6989202,-9.087467,-3.4143562,-5.444847,-2.2706926,9.815867,9.432636,12.766696,0.0049854163,0.0065521547,0.005146762,0.0030835997,0.0007162569,-0.0015695832,-0.0034291213,-0.0046123555,-0.004993825,-0.0045769396,-0.0034799925,-0.001911195,-0.00013699643,0.0015542832,0.0028941347,0.0036771146,0.0037998504,0.0032845556,0.0022776783,0.0010192465,-0.0045078425,-0.0059547587,-0.0047831335,-0.0031038981,-0.0012550484,0.00041145424,0.0016055923,0.0021523663,0.0020128603,0.0012754364,0.00012658839,-0.0011875344,-0.002401318,-0.003268685,-0.0036000041,-0.0032955261,-0.002369731,-0.00095799676,0.00070185517,0.002314577,166.10219,49.759224,33.473946,21.557182,25.889215,15.112905,19.201153,15.730028,14.73065,13.579921,12.8293295,13.493346,11.507428,12.78336,9.394072,11.63958,13.8437605,18.148355,17.123068,18.517397,13.129601,5.6087475,5.4678993,3.451248,3.613124,1.9560217,2.6234488,1.9170429,1.6992863,1.578981,1.7238003,1.590286,1.3952243,1.5216324,1.2214885,1.6999606,2.0981627,2.622073,2.2756867,2.4853187,6.49269,3.19314,2.346868,1.6674428,1.8471252,1.1184396,1.389348,1.1376314,0.9605129,1.057615,0.98867345,0.9684834,0.81423044,0.8562503,0.82032716,0.9530355,1.137346,1.4312859,1.3200746,1.3333075,fearful
-704.0403,34.570637,-11.111138,1.6662376,-13.071189,-5.063699,-16.726088,-16.094542,-7.9372883,-8.760729,-12.79234,-7.550183,-4.7301745,-8.515509,-4.5451274,-2.3988247,-0.4860707,7.9279065,9.249095,10.850148,-0.0006113654,-0.00079883053,-0.0006208958,-0.0003849549,-0.00016164621,-1.6925344e-05,8.681288e-06,-8.735783e-05,-0.000268632,-0.00047093135,-0.00062189705,-0.00066301593,-0.0005673443,-0.00034760637,-5.2030697e-05,0.00025044565,0.0004907272,0.00062008476,0.0006235383,0.00052304444,0.0003468523,0.00044385617,0.00032164014,0.00017060086,5.1064348e-05,1.6402564e-05,9.410247e-05,0.00027492436,0.0005132677,0.0007393986,0.00087961403,0.0008783562,0.0007156724,0.00041438258,3.4870896e-05,-0.00034118094,-0.0006333372,-0.0007846549,-0.00077667425,-0.00063369755,171.03339,50.755104,34.54097,20.0534,24.175304,14.489294,16.310211,15.852979,14.577337,12.019788,14.046288,13.490477,9.38018,12.022414,10.473963,10.30851,11.45532,18.191132,18.825733,17.642431,13.411533,5.9720464,5.4138923,3.0788398,3.4556015,1.8705457,1.9345647,1.8841292,1.7195354,1.408215,1.5243586,1.3825874,1.3038261,1.6134752,1.3813705,1.6346003,1.7373502,2.7008235,2.4795969,2.597088,6.435191,3.3912838,2.4473357,1.6742451,1.9095129,1.0543053,1.230854,1.233203,0.88650304,1.018331,0.8618585,0.80369633,0.8456387,0.916613,0.788016,0.9339577,1.0120596,1.3810792,1.1872387,1.3317573,fearful
-543.5047,1.9755741,-19.766378,2.250903,-16.14856,-4.1879,-19.96429,-11.717912,-4.0741735,-0.31165424,-1.3935415,18.459152,18.652504,-1.4378235,-6.3423734,0.47795454,1.0732853,0.69845,-6.578032,1.5422075,-0.15283,0.037022702,0.012545744,0.025697777,0.024069592,0.008886134,0.02578895,0.0029007795,0.030532368,-0.0068589207,0.022387775,-0.0070500677,0.0067810584,0.020076567,0.009451796,0.014561129,0.027184743,0.00070709403,-0.0083571365,0.003460484,0.0068776836,-0.034087703,0.013443494,-0.0037187168,-0.017829297,-0.009080833,0.019616796,0.0056022424,-0.011208788,0.0065974463,0.019182924,-0.0047671692,-0.03339603,-0.0032953154,0.0019453967,-0.0062935646,-0.019331397,-0.0034086173,0.0003643923,-0.005846537,136.71107,32.88422,31.872137,21.525778,25.991398,19.90305,19.275524,17.193392,13.123092,18.38201,26.782303,23.074694,21.012985,18.956469,20.526667,16.852345,12.186219,10.152383,14.124749,12.712398,13.171582,5.6312575,4.4588895,3.0667217,3.2712498,2.698857,2.6855044,2.0653162,1.9951407,2.2285097,3.5915647,3.0982628,3.1806004,3.102859,2.5716915,2.5405054,2.0597792,1.6557103,2.3041015,1.9160054,6.1748443,3.2090936,2.1092324,1.6154686,1.7455517,1.308108,1.4161249,1.158818,1.2448776,1.3600818,1.7691045,1.5427374,1.6018007,1.6465367,1.1854582,1.2475463,1.2768521,1.0409042,1.26835,1.3445541,fearful
-594.777,15.800663,-17.757582,-2.2977421,-16.027998,-4.2183146,-15.887367,-13.172865,-9.155955,-5.645355,-2.6612575,9.84561,15.243074,6.074212,-1.0559182,-2.2225792,2.1347446,4.3689847,-1.7726831,-0.5726369,0.0,0.0,0.0,6.3367063e-09,6.3367063e-09,6.3367063e-09,-1.26734125e-08,6.3367063e-09,6.3367063e-09,0.0,-3.1683531e-09,6.3367063e-09,0.0,6.3367063e-09,-3.1683531e-09,0.0,-3.1683531e-09,3.1683531e-09,9.50506e-09,-6.3367063e-09,-2.5346825e-08,1.26734125e-08,3.1683531e-09,0.0,6.3367063e-09,1.5841766e-09,-6.3367063e-09,-1.5841765e-08,9.50506e-09,-5.544618e-09,0.0,3.1683531e-09,0.0,4.75253e-09,8.712972e-09,-3.1683531e-09,6.3367063e-09,-7.920883e-10,-6.3367063e-09,-4.75253e-09,152.43388,39.772762,27.371977,22.88429,24.100111,17.952414,18.199207,17.630774,14.698627,14.505109,16.721403,19.738827,26.056042,17.900034,14.760157,13.157472,14.731666,10.464271,10.891928,11.238896,12.889449,5.813283,3.8959525,3.1447325,3.0657456,2.1356854,2.1677613,1.9663242,2.1429145,1.7576938,2.513385,2.6617126,3.473182,2.7146199,2.1889236,2.4112074,2.1852021,1.5005472,1.5610569,1.6139748,6.011507,3.5231273,2.0754473,1.5012304,1.5722107,0.9229479,1.1964924,1.1596086,1.1380036,1.0634316,1.3094726,1.4430875,1.8543327,1.5429773,1.4441102,1.6835126,1.2170746,1.0735459,1.0127043,1.0732971,fearful
